wafer,chamber,C6,t,seg,in_val,ae_raw,ae_score,ewma,ae_drift_score,z,anom_z,anom_band,drift_pts,score_ae_z,score_ae_band,score_ae_sum
C64_15607,C24_0,C6_0,1546640414.2,seg2,False,293.5528361443867,0.6341606104213562,0.42391825916770226,1.0,6.169537887900782,25,20,20,25,20,45
C64_15603,C24_0,C6_0,1546640531.2,seg2,False,227.02944692329285,0.389231927069921,0.42218394256281316,1.0,4.502828858463518,25,10,20,25,20,45
C64_15604,C24_0,C6_0,1546640645.3,seg2,False,189.05666831223715,0.2382139773217216,0.41298544430075856,1.0,3.5514405764635937,25,10,20,25,20,45
C64_15608,C24_0,C6_0,1546640762.4,seg2,False,123.58927409814844,0.138607481039045,0.3992665461376729,1.0,1.9111889544708989,0,0,20,20,20,20
C64_15605,C24_0,C6_0,1546640879.4,seg2,False,200.14242460386208,0.2823020911707823,0.3934183233893283,1.0,3.829188453198856,25,10,20,25,20,45
C64_15609,C24_0,C6_0,1546640993.4,seg2,False,319.5849475336704,0.7244727437756577,0.4099710444086448,1.0,6.821758943019213,25,20,20,25,20,45
C64_15610,C24_0,C6_0,1546641110.5,seg2,False,193.4012951291582,0.2554925821094533,0.40224712129368523,1.0,3.6602929489912626,25,10,20,25,20,45
C64_15606,C24_0,C6_0,1546641227.6,seg2,False,256.764045621126,0.5065307725647198,0.40746130385723695,1.0,5.247813813629595,25,20,20,25,20,45
C64_15601,C24_0,C6_0,1546641344.6,seg2,False,319.2147507479001,0.7231884352928051,0.42324766042901535,1.0,6.812483854471614,25,20,20,25,20,45
C64_15611,C24_0,C6_0,1546641458.7,seg2,False,233.7676561802361,0.4160298224091268,0.4228867685280209,1.0,4.671651198129037,25,10,20,25,20,45
C64_15562,C24_0,C6_0,1546641614.7,seg2,False,122.8383044324948,0.1377821136379477,0.4086315357835172,1.0,1.892373798820628,0,0,20,20,20,20
C64_15570,C24_0,C6_0,1546641743.8,seg2,False,177.19866480076632,0.1975278948750902,0.3980763537380958,1.0,3.2543444459886253,25,0,20,25,20,45
C64_15569,C24_0,C6_0,1546641857.8,seg2,False,338.8103095834894,0.7911705016049644,0.4177310611314392,1.0,7.303440422237553,25,20,20,25,20,45
C64_15571,C24_0,C6_0,1546641968.9,seg2,False,210.3106515993635,0.3227411859540077,0.4129815673725676,1.0,4.0839481090913745,25,10,20,25,20,45
C64_15568,C24_0,C6_0,1546642083.4,seg2,False,249.5538094451541,0.4788114409179358,0.41627306104983597,1.0,5.067165084219142,25,10,20,25,20,45
C64_15567,C24_0,C6_0,1546642197.6,seg2,False,278.8051169676514,0.5829969548482861,0.42460925573975844,1.0,5.800041429538199,25,20,20,25,20,45
C64_15572,C24_0,C6_0,1546642308.1,seg2,False,243.4889975119768,0.4546916504454477,0.4261133754750429,1.0,4.9152143653934655,25,10,20,25,20,45
C64_15566,C24_0,C6_0,1546642422.1,seg2,False,98.8700795228094,0.1114393831557468,0.4103796758590781,1.0,1.2918623494747987,0,0,20,20,20,20
C64_15565,C24_0,C6_0,1546642536.2,seg2,False,142.90266638061735,0.1598342297662112,0.39785240355443474,1.0,2.3950759855310637,15,0,20,20,20,35
C64_15573,C24_0,C6_0,1546642647.2,seg2,False,93.54346453608564,0.1055850663047306,0.38323903669194953,1.0,1.1584067724415517,0,0,20,20,20,20
C64_15574,C24_0,C6_0,1546642761.3,seg2,False,94.93337712365532,0.1071126759974021,0.3694327186572221,1.0,1.1932303117553955,0,0,20,20,20,20
C64_15564,C24_0,C6_0,1546642872.3,seg2,False,265.8943663547033,0.538206218759907,0.37787139366235634,1.0,5.476569266207862,25,20,20,25,20,45
C64_15563,C24_0,C6_0,1546643016.3,seg2,False,293.0121465271722,0.6322848181706646,0.3905920648877717,1.0,6.1559911898493755,25,20,20,25,20,45
C64_15551,C24_0,C6_0,1546643142.4,seg2,False,302.8180956960807,0.6663041943082655,0.4043776713587964,1.0,6.401674162611086,25,20,20,25,20,45
C64_15556,C24_0,C6_0,1546643268.4,seg2,False,335.5617740220429,0.7799004907923831,0.4231538123304757,1.0,7.222050047872892,25,20,20,25,20,45
C64_15557,C24_0,C6_0,1546643382.4,seg2,False,214.2330139186656,0.3383404425082315,0.4189131438393635,1.0,4.182220863544366,25,10,20,25,20,45
C64_15558,C24_0,C6_0,1546643499.5,seg2,False,93.36548967745662,0.1053894596734036,0.40323695963106554,1.0,1.15394770462551,0,0,20,20,20,20
C64_15559,C24_0,C6_0,1546643616.5,seg2,False,403.8018887916849,1.0,0.43307511164951223,1.0,8.93177074593277,25,30,20,25,30,45
C64_15555,C24_0,C6_0,1546643847.6,seg2,False,108.57359723396584,0.1221042176504766,0.4175265669495604,1.0,1.5349789551657274,0,0,20,20,20,20
C64_15554,C24_0,C6_0,1546643964.6,seg2,False,285.1015469199088,0.6048409003124399,0.42689228361770437,1.0,5.957795217754976,25,20,20,25,20,45
C64_15553,C24_0,C6_0,1546644078.7,seg2,False,319.6125388753536,0.7245684652825403,0.44177609270094614,1.0,6.822450229780999,25,20,20,25,20,45
C64_15560,C24_0,C6_0,1546644195.7,seg2,False,196.38482416687745,0.267358093530295,0.4330551927424136,1.0,3.73504372229038,25,10,20,25,20,45
C64_15561,C24_0,C6_0,1546644312.8,seg2,False,219.5930899304697,0.3596574943386571,0.4293853078222257,1.0,4.3165147892139135,25,10,20,25,20,45
C64_15552,C24_0,C6_0,1546644426.9,seg2,False,183.5779071922654,0.2164249141622143,0.4187372881392251,1.0,3.4141730569384277,25,10,20,25,20,45
C64_15513,C24_0,C6_0,1546644582.9,seg2,False,397.7348350579605,0.9955949342954312,0.44758017044703535,1.0,8.779763859956594,25,20,20,25,20,45
C64_15518,C24_0,C6_0,1546644712.5,seg2,False,270.4124558926497,0.5538806409669993,0.4528951939730335,1.0,5.589767657283124,25,20,20,25,20,45
C64_15517,C24_0,C6_0,1546644826.8,seg2,False,259.2335476751362,0.5150981144712353,0.45600533999794357,1.0,5.3096859073371645,25,20,20,25,20,45
C64_15516,C24_0,C6_0,1546644937.1,seg2,False,120.03480480132237,0.1347008743943572,0.43994011671776423,1.0,1.8221335689705005,0,0,20,20,20,20
C64_15519,C24_0,C6_0,1546645051.2,seg2,False,117.74608945368811,0.1321854185447735,0.4245523818091147,1.0,1.7647909924665348,0,0,20,20,20,20
C64_15520,C24_0,C6_0,1546645162.2,seg2,False,246.80243092506183,0.4678691933847361,0.42671822238789575,1.0,4.998230721786156,25,10,20,25,20,45
C64_15521,C24_0,C6_0,1546645276.3,seg2,False,113.56192921623028,0.1275867381733642,0.41176164817716915,1.0,1.6599590268971676,0,0,20,20,20,20
C64_15522,C24_0,C6_0,1546645390.3,seg2,False,280.4295568156424,0.5886325572004718,0.42060519362833426,1.0,5.84074092777672,25,20,20,25,20,45
C64_15515,C24_0,C6_0,1546645501.4,seg2,False,173.5375209425952,0.1935040455380708,0.40925013622382106,1.0,3.1626163846566615,25,0,20,25,20,45
C64_15523,C24_0,C6_0,1546645615.5,seg2,False,164.24020331064042,0.1832856529158025,0.3979519120584201,1.0,2.929676911365188,15,0,20,20,20,35
C64_15514,C24_0,C6_0,1546645726.5,seg2,False,248.4153405168533,0.4742837437176589,0.40176850364138206,1.0,5.038641335433188,25,10,20,25,20,45
C64_15524,C24_0,C6_0,1546645840.6,seg2,False,144.28252862269326,0.16135079343676,0.38974761813115094,1.0,2.4296477186489285,15,0,20,20,20,35
C64_15525,C24_0,C6_0,1546645984.6,seg2,False,175.12008833951032,0.1952433961392915,0.380022407031558,1.0,3.2022667903412696,25,0,20,25,20,45
C64_15504,C24_0,C6_0,1546646107.6,seg2,False,141.4179562583673,0.1582024310517881,0.3689314082325695,1.0,2.3578773431313707,15,0,20,20,20,35
C64_15501,C24_0,C6_0,1546646233.5,seg2,False,99.53438465737146,0.1121695002663651,0.3560933128342592,1.0,1.3085061702277712,0,0,20,20,20,20
C64_15503,C24_0,C6_0,1546646350.5,seg2,False,349.88137216441123,0.8295788836693413,0.37976759137601335,1.0,7.58082015566876,25,20,20,25,20,45
C64_15505,C24_0,C6_0,1546646464.6,seg2,False,140.44100545669534,0.1571286948130892,0.3686356465478671,1.0,2.3334003472728027,15,0,20,20,20,35
C64_15506,C24_0,C6_0,1546646581.6,seg2,False,101.47433896333644,0.1143016437030353,0.3559189464056255,1.0,1.3571107196397285,0,0,20,20,20,20
C64_15507,C24_0,C6_0,1546646698.6,seg2,False,267.2102292428329,0.5427712877568713,0.3652615634731878,1.0,5.509537528691571,25,20,20,25,20,45
C64_15508,C24_0,C6_0,1546646812.7,seg2,False,176.77625210454198,0.1970636342195419,0.35685166701050547,1.0,3.2437611148747196,25,0,20,25,20,45
C64_15502,C24_0,C6_0,1546646929.7,seg2,False,249.14482232192583,0.4771848968755317,0.3628683285037568,1.0,5.056918123876478,25,10,20,25,20,45
C64_15509,C24_0,C6_0,1546647046.8,seg2,False,99.57979385886652,0.1122194081073047,0.35033588248393416,1.0,1.3096438742298901,0,0,20,20,20,20
C64_15510,C24_0,C6_0,1546647163.8,seg2,False,189.46669101030812,0.2398446398509809,0.3448113203522865,1.0,3.5617134825970718,25,10,20,25,20,45
C64_15511,C24_0,C6_0,1546647277.9,seg2,False,350.47121915994944,0.8316252155908315,0.3691520151142137,1.0,7.595598466349572,25,20,20,25,20,45
C64_15512,C24_0,C6_0,1546647394.9,seg2,False,140.63906018203215,0.1573463706013436,0.3585617328885702,1.0,2.3383625057392705,15,0,20,20,20,35
C64_15471,C24_0,C6_0,1546647551.4,seg2,False,100.77737442792896,0.1135356316607971,0.3463104278271815,1.0,1.3396486345300775,0,0,20,20,20,20
C64_15463,C24_0,C6_0,1546647680.5,seg2,False,164.0798947473161,0.1831094627601462,0.3381503795738297,1.0,2.925660463419327,15,0,20,20,20,35
C64_15470,C24_0,C6_0,1546647794.1,seg2,False,417.7951024164895,1.0,0.37124286059513817,1.0,9.282363458847508,25,30,20,25,30,45
C64_15469,C24_0,C6_0,1546647905.1,seg2,False,230.24718373246063,0.4020288840881877,0.3727821617697906,1.0,4.58344758605673,25,10,20,25,20,45
C64_15468,C24_0,C6_0,1546648019.1,seg2,False,109.490759205152,0.1231122418452812,0.3602986657735651,1.0,1.5579579728725963,0,0,20,20,20,20
C64_15472,C24_0,C6_0,1546648133.1,seg2,False,347.9430905423233,0.8228544829584463,0.38342645663280917,1.0,7.532257514484178,25,20,20,25,20,45
C64_15473,C24_0,C6_0,1546648244.2,seg2,False,208.7778466041608,0.3166452120430567,0.3800873944033215,1.0,4.045544474583516,25,10,20,25,20,45
C64_15467,C24_0,C6_0,1546648358.2,seg2,False,101.72853217893017,0.1145810195597799,0.3668120756611444,1.0,1.3634793988758944,0,0,20,20,20,20
C64_15466,C24_0,C6_0,1546648469.3,seg2,False,240.5462216278453,0.442988214540955,0.37062088260513487,1.0,4.841484641229969,25,10,20,25,20,45
C64_15474,C24_0,C6_0,1546648583.3,seg2,False,197.93381697615368,0.2735184464670037,0.3657657607982283,1.0,3.7738529340876563,25,10,20,25,20,45
C64_15465,C24_0,C6_0,1546648697.4,seg2,False,141.41208530929475,0.1581959784742745,0.3553872716820306,1.0,2.3577302495460146,15,0,20,20,20,35
C64_15464,C24_0,C6_0,1546648808.4,seg2,False,161.8808376711838,0.1806925475280081,0.3466525354743295,1.0,2.870564228426606,15,0,20,20,20,35
C64_15475,C24_0,C6_0,1546648907.5,seg2,False,181.7971762183605,0.2093429372680099,0.3397870555640135,1.0,3.3695577655656184,25,10,20,25,20,45
C64_15451,C24_0,C6_0,1546652163.5,seg2,False,238.74464096142148,0.4358233183047309,0.3445888687010494,1.0,4.7963469716201335,25,10,20,25,20,45
C64_15456,C24_0,C6_0,1546652277.6,seg2,False,273.0094121141424,0.5628901543746316,0.35550393298472843,1.0,5.654833049081332,25,20,20,25,20,45
C64_15455,C24_0,C6_0,1546652391.6,seg2,False,208.9521079564627,0.317338250401259,0.35359564885555494,1.0,4.049910502423713,25,10,20,25,20,45
C64_15454,C24_0,C6_0,1546652508.7,seg2,False,123.1863187069988,0.1381646053022975,0.3428240966778921,1.0,1.9010931160484545,0,0,20,20,20,20
C64_15457,C24_0,C6_0,1546652625.7,seg2,False,411.5326072366415,1.0,0.37568289184399745,1.0,9.125459888760759,25,30,20,25,30,45
C64_15453,C24_0,C6_0,1546652739.8,seg2,False,357.5638747389405,0.8562314738734256,0.3997103209454688,1.0,7.773301274859584,25,20,20,25,20,45
C64_15458,C24_0,C6_0,1546652856.8,seg2,False,127.0860966152077,0.1424507299011566,0.3868473413932532,1.0,1.9988000297898658,0,0,20,20,20,20
C64_15459,C24_0,C6_0,1546652973.8,seg2,False,193.9307321829593,0.2575981561893678,0.38038488213305893,1.0,3.6735577198999754,25,10,20,25,20,45
C64_15460,C24_0,C6_0,1546653088.1,seg2,False,212.96930265289924,0.3333146558418279,0.37803137081849736,1.0,4.150559232922177,25,10,20,25,20,45
C64_15461,C24_0,C6_0,1546653205.9,seg2,False,275.9920155959243,0.5732375779608943,0.3877916811756172,1.0,5.729560633056272,25,20,20,25,20,45
C64_15462,C24_0,C6_0,1546653322.1,seg2,False,243.8728169720116,0.4562181025526696,0.39121300224446975,1.0,4.924830762982404,25,10,20,25,20,45
C64_15452,C24_0,C6_0,1546653439.2,seg2,False,314.0425180103954,0.7052446209880883,0.40691458318165064,1.0,6.682896244656679,25,20,20,25,20,45
C64_15418,C24_0,C6_0,1546656446.1,seg2,False,352.102461390954,0.8372844171706271,0.42843307488109944,1.0,7.63646839476796,25,20,20,25,20,45
C64_15413,C24_0,C6_0,1546656563.1,seg2,False,302.6514378464436,0.6657260150850788,0.4402977218912984,1.0,6.397498636588298,25,20,20,25,20,45
C64_15419,C24_0,C6_0,1546656677.2,seg2,False,107.295194371554,0.1206991648282887,0.4243177940381479,1.0,1.502949234206101,0,0,20,20,20,20
C64_15417,C24_0,C6_0,1546656791.2,seg2,False,169.1608325418103,0.188693763450812,0.4125365925087811,1.0,3.0529607257668636,25,0,20,25,20,45
C64_15420,C24_0,C6_0,1546656905.3,seg2,False,228.0031002031643,0.3931041515283384,0.411564970459759,1.0,4.5272232366228975,25,10,20,25,20,45
C64_15416,C24_0,C6_0,1546657019.4,seg2,False,405.5915382049096,1.0,0.440986721936771,1.0,8.97660948417918,25,30,20,25,30,45
C64_15421,C24_0,C6_0,1546657130.4,seg2,False,175.22490306274102,0.1953585947414007,0.4287053155770025,1.0,3.20489286889307,25,0,20,25,20,45
C64_15422,C24_0,C6_0,1546657244.5,seg2,False,145.75419009010955,0.1629682507805252,0.4154184623371786,1.0,2.4665194337665315,15,0,20,20,20,35
C64_15415,C24_0,C6_0,1546657358.5,seg2,False,212.47103152588545,0.3313330288244561,0.41121419066154247,1.0,4.138075308151873,25,10,20,25,20,45
C64_15414,C24_0,C6_0,1546657469.6,seg2,False,146.39816547007237,0.1636760240902073,0.39883728233297566,1.0,2.482653903057507,15,0,20,20,20,35
C64_15423,C24_0,C6_0,1546657583.6,seg2,False,222.947241164448,0.3729969722759741,0.3975452668301256,1.0,4.400551309499881,25,10,20,25,20,45
C64_15424,C24_0,C6_0,1546657697.6,seg2,False,329.04029544925874,0.7572757934051801,0.4155317931588783,1.0,7.058657783140016,25,20,20,25,20,45
C64_15388,C24_0,C6_0,1546657844.6,seg2,False,158.29608042707395,0.1767526523425477,0.40359283611806174,1.0,2.7807499941090916,15,0,20,20,20,35
C64_15392,C24_0,C6_0,1546657976.7,seg2,False,298.5503086421544,0.6514981362141602,0.41598810112286666,1.0,6.29474697050947,25,20,20,25,20,45
C64_15393,C24_0,C6_0,1546658090.7,seg2,False,83.77923689648702,0.0954589077624126,0.3999616414548439,1.0,0.9137691109671485,0,0,20,20,20,20
C64_15394,C24_0,C6_0,1546658207.7,seg2,False,114.4609197053838,0.1285747906574789,0.3863922989149756,1.0,1.6824827675422893,0,0,20,20,20,20
C64_15391,C24_0,C6_0,1546658324.8,seg2,False,214.75610870363963,0.3404207933500778,0.3840937236367307,1.0,4.195326732195618,25,10,20,25,20,45
C64_15395,C24_0,C6_0,1546658438.8,seg2,False,191.1667587085689,0.246605818453532,0.3772193283775708,1.0,3.6043077974166087,25,10,20,25,20,45
C64_15396,C24_0,C6_0,1546658555.9,seg2,False,210.06188867060663,0.3217518544157757,0.374445954679481,1.0,4.077715482876701,25,10,20,25,20,45
C64_15397,C24_0,C6_0,1546658672.9,seg2,False,209.81600398030287,0.3207739696477297,0.37176235542789343,1.0,4.071554969434314,25,10,20,25,20,45
C64_15390,C24_0,C6_0,1546658790.2,seg2,False,332.269241085607,0.7684778416963425,0.39159812974131586,1.0,7.139557342087281,25,20,20,25,20,45
C64_15398,C24_0,C6_0,1546658904.3,seg2,False,132.77126404304613,0.1486991205876616,0.37945317928363315,1.0,2.1412389523521025,15,0,20,20,20,35
C64_15399,C24_0,C6_0,1546659021.7,seg2,False,112.26637145638662,0.1261628309370009,0.36678866186630155,1.0,1.6274994988759426,0,0,20,20,20,20
C64_15389,C24_0,C6_0,1546659138.1,seg2,False,107.3549316909826,0.1207648202579822,0.3544874697858856,1.0,1.5044459217749664,0,0,20,20,20,20
C64_15400,C24_0,C6_0,1546659282.1,seg2,False,164.34642755748672,0.1834024006814752,0.34593321633066504,1.0,2.9323383048004423,15,0,20,20,20,35
C64_15368,C24_0,C6_0,1546659411.2,seg2,False,197.6067442490709,0.2722176764293796,0.34224743933560076,1.0,3.7656582964738132,25,10,20,25,20,45
C64_15363,C24_0,C6_0,1546659537.2,seg2,False,120.695833259618,0.13542739021201,0.3319064368794212,1.0,1.8386952942983343,0,0,20,20,20,20
C64_15369,C24_0,C6_0,1546659651.3,seg2,False,323.94170860805167,0.7395874757794676,0.3522904888244235,1.0,6.9309153330768245,25,20,20,25,20,45
C64_15367,C24_0,C6_0,1546659762.4,seg2,False,208.48415261756065,0.3154771894402333,0.35044982385521395,1.0,4.038186124008037,25,10,20,25,20,45
C64_15370,C24_0,C6_0,1546659876.5,seg2,False,125.36682622523148,0.1405611332923201,0.3399553893270692,1.0,1.955724601484585,0,0,20,20,20,20
C64_15366,C24_0,C6_0,1546659990.5,seg2,False,228.29592045725244,0.3942686992921478,0.3426710548253231,1.0,4.534559696283255,25,10,20,25,20,45
C64_15365,C24_0,C6_0,1546660104.6,seg2,False,317.97530154410765,0.7188884651480527,0.3614819253414596,1.0,6.781430097234082,25,20,20,25,20,45
C64_15371,C24_0,C6_0,1546660215.7,seg2,False,116.78197852674364,0.1311257942130116,0.3499641187850372,1.0,1.740635693012731,0,0,20,20,20,20
C64_15364,C24_0,C6_0,1546660329.7,seg2,False,200.1509644796969,0.2823360543040281,0.3465827155609867,1.0,3.8294024153605983,25,10,20,25,20,45
C64_15372,C24_0,C6_0,1546660440.8,seg2,False,188.52579650662116,0.2361026972259344,0.34105871464423404,1.0,3.5381398585919723,25,10,20,25,20,45
C64_15373,C24_0,C6_0,1546660554.8,seg2,False,158.3398624812622,0.1768007718364937,0.332845817503847,1.0,2.781846930778995,15,0,20,20,20,35
C64_15374,C24_0,C6_0,1546660668.9,seg2,False,236.44128407168864,0.4266628552638575,0.3375366693918475,1.0,4.738637558869454,25,10,20,25,20,45
C64_15357,C24_0,C6_0,1546660815.9,seg2,False,232.62810980270552,0.4114978401873269,0.34123472793162146,1.0,4.64310045441121,25,10,20,25,20,45
C64_15356,C24_0,C6_0,1546660948.3,seg2,False,284.46799424251475,0.6026429420664814,0.35430513863836444,1.0,5.941921883873455,25,20,20,25,20,45
C64_15350,C24_0,C6_0,1546661062.5,seg2,False,124.1679487953867,0.1392434843994798,0.3435520559264202,1.0,1.9256873490098236,0,0,20,20,20,20
C64_15358,C24_0,C6_0,1546661179.1,seg2,False,171.9242781617946,0.1917309805765595,0.33596100215892716,1.0,3.122197423131739,25,0,20,25,20,45
C64_15359,C24_0,C6_0,1546661296.1,seg2,False,343.8503393922865,0.8086556697265603,0.3595957355373088,1.0,7.429715756211238,25,20,20,25,20,45
C64_15355,C24_0,C6_0,1546661410.2,seg2,False,121.78346267606815,0.1366227698736254,0.3484470872541246,1.0,1.8659452854714274,0,0,20,20,20,20
C64_15354,C24_0,C6_0,1546661527.2,seg2,False,213.82169252964405,0.3367046150779065,0.3478599636453137,1.0,4.171915419382397,25,10,20,25,20,45
C64_15360,C24_0,C6_0,1546661644.2,seg2,False,320.23363849218026,0.7267232206376608,0.366803126494931,1.0,6.838011558686002,25,20,20,25,20,45
C64_15361,C24_0,C6_0,1546661758.3,seg2,False,219.7622012939687,0.3603300511630164,0.36647947272833525,1.0,4.320751786754545,25,10,20,25,20,45
C64_15353,C24_0,C6_0,1546661875.3,seg2,False,99.24478870187264,0.1118512143593701,0.35374805980988694,1.0,1.3012504936970066,0,0,20,20,20,20
C64_15352,C24_0,C6_0,1546661992.4,seg2,False,197.8232834947351,0.2730788542024149,0.34971459952951334,1.0,3.7710835750142158,25,10,20,25,20,45
C64_15362,C24_0,C6_0,1546662106.4,seg2,False,221.5317047620756,0.3673673762048038,0.35059723836327783,1.0,4.365085778790223,25,10,20,25,20,45
C64_15351,C24_0,C6_0,1546662208.4,seg2,False,215.97490910334704,0.3452679692547271,0.35033077490785025,1.0,4.225863144351689,25,10,20,25,20,45
C64_15282,C24_0,C6_0,1546665672.1,seg2,False,119.417535498632,0.1340224529035301,0.3395153588076342,1.0,1.8066682066004451,0,0,20,20,20,20
C64_15276,C24_0,C6_0,1546665789.2,seg2,False,240.94630858976336,0.4445793625927927,0.3447685589968921,1.0,4.851508612645086,25,10,20,25,20,45
C64_15283,C24_0,C6_0,1546665903.2,seg2,False,706.5793795411797,1.0,0.37753013104704747,1.0,16.517703808743768,25,30,20,25,30,45
C64_15284,C24_0,C6_0,1546666014.3,seg2,False,190.70411501743865,0.2447658819449592,0.37089191859194304,1.0,3.5927164995821554,25,10,20,25,20,45
C64_15281,C24_0,C6_0,1546666128.3,seg2,False,120.09852779697928,0.1347709103568214,0.35908586818018695,1.0,1.823730115590986,0,0,20,20,20,20
C64_15280,C24_0,C6_0,1546666242.4,seg2,False,343.6927854074856,0.8081090741672119,0.3815370284795382,1.0,7.425768322802234,25,20,20,25,20,45
C64_15285,C24_0,C6_0,1546666353.4,seg2,False,226.77392104732664,0.3882156992533768,0.3818709620182301,1.0,4.496426790112606,25,10,20,25,20,45
C64_15279,C24_0,C6_0,1546666467.5,seg2,False,185.28355739811516,0.2232082944282037,0.37393782863872876,1.0,3.456907238591486,25,10,20,25,20,45
C64_15286,C24_0,C6_0,1546666578.5,seg2,False,313.01621222890486,0.701684100551839,0.39032514223438425,1.0,6.657182685365694,25,20,20,25,20,45
C64_15278,C24_0,C6_0,1546666692.5,seg2,False,228.4062208416817,0.394707364528726,0.3905442533491013,1.0,4.5373232152324725,25,10,20,25,20,45
C64_15287,C24_0,C6_0,1546666806.5,seg2,False,197.97751550295425,0.2736922357488476,0.3847016524690886,1.0,3.774947778022164,25,10,20,25,20,45
C64_15277,C24_0,C6_0,1546666917.6,seg2,False,205.18433607119863,0.3023538008549248,0.3805842598883804,1.0,3.9555109311517453,25,10,20,25,20,45
C64_15250,C24_0,C6_0,1546667067.7,seg2,False,162.21833071716284,0.1810634756373422,0.37060822067582844,1.0,2.8790199417282247,15,0,20,20,20,35
C64_15256,C24_0,C6_0,1546667199.7,seg2,False,298.62639573221054,0.6517621020262656,0.38466591474335027,1.0,6.296653293105252,25,20,20,25,20,45
C64_15257,C24_0,C6_0,1546667313.7,seg2,False,169.4331383651133,0.1889930463113089,0.3748822713217482,1.0,3.059783206999127,25,0,20,25,20,45
C64_15258,C24_0,C6_0,1546667430.8,seg2,False,187.25079721652327,0.2310320180245728,0.3676897586568894,1.0,3.5061954123721693,25,10,20,25,20,45
C64_15255,C24_0,C6_0,1546667544.9,seg2,False,280.6428068987216,0.5893723769428224,0.3787738895711861,1.0,5.846083798053744,25,20,20,25,20,45
C64_15254,C24_0,C6_0,1546667661.9,seg2,False,226.9693908364937,0.38899308368184,0.37928484927671874,1.0,4.50132418434344,25,10,20,25,20,45
C64_15259,C24_0,C6_0,1546667778.9,seg2,False,204.4309290441506,0.2993574969574386,0.37528848166075474,1.0,3.9366347086753315,25,10,20,25,20,45
C64_15260,C24_0,C6_0,1546667893.5,seg2,False,251.554801895072,0.4867693989157804,0.380862527523506,1.0,5.117298912684039,25,10,20,25,20,45
C64_15261,C24_0,C6_0,1546668010.9,seg2,False,143.81526605095345,0.1608372396780589,0.36986126313123363,1.0,2.417940697155353,15,0,20,20,20,35
C64_15253,C24_0,C6_0,1546668127.1,seg2,False,107.14260957790776,0.1205314636276428,0.3573947731560541,1.0,1.4991263013053164,0,0,20,20,20,20
C64_15252,C24_0,C6_0,1546668244.1,seg2,False,352.02422448598986,0.8370129930940824,0.38137568415295553,1.0,7.6345082096741805,25,20,20,25,20,45
C64_15262,C24_0,C6_0,1546668358.2,seg2,False,229.17293784461785,0.3977566022736505,0.38219473005899024,1.0,4.556532912254517,25,10,20,25,20,45
C64_15251,C24_0,C6_0,1546668505.3,seg2,False,331.5253127724927,0.7658969617970779,0.40137984164589463,1.0,7.120918603874459,25,20,20,25,20,45
C64_15213,C24_0,C6_0,1546668634.3,seg2,False,344.0520053502591,0.8093553011401282,0.4217786146206063,1.0,7.434768392239236,25,20,20,25,20,45
C64_15218,C24_0,C6_0,1546668757.3,seg2,False,304.2477649595242,0.6712640870823032,0.43425288824369107,1.0,6.437493784828029,25,20,20,25,20,45
C64_15219,C24_0,C6_0,1546668871.4,seg2,False,91.1165468780245,0.1029177165944496,0.417686129661229,1.0,1.0976016086976,0,0,20,20,20,20
C64_15220,C24_0,C6_0,1546668982.5,seg2,False,217.12253550412385,0.3498320857734947,0.4142934274668423,1.0,4.254616328863052,25,10,20,25,20,45
C64_15217,C24_0,C6_0,1546669096.5,seg2,False,103.6677654533042,0.1167123705330557,0.3994143746201529,1.0,1.4120658832151427,0,0,20,20,20,20
C64_15221,C24_0,C6_0,1546669210.6,seg2,False,229.2516482649438,0.3980696340489441,0.39934713759159246,1.0,4.558504961030205,25,10,20,25,20,45
C64_15222,C24_0,C6_0,1546669321.6,seg2,False,121.716696441489,0.1365493891819197,0.3862072501711088,1.0,1.8642724920774416,0,0,20,20,20,20
C64_15216,C24_0,C6_0,1546669435.6,seg2,False,268.2662406480693,0.5464348646918036,0.39421863089714354,1.0,5.535995346985323,25,20,20,25,20,45
C64_15223,C24_0,C6_0,1546669546.7,seg2,False,266.6306565364907,0.5407606000043118,0.40154572935250193,1.0,5.495016635000098,25,20,20,25,20,45
C64_15215,C24_0,C6_0,1546669660.8,seg2,False,255.10599595411884,0.5007785690497776,0.4065073713373657,1.0,5.2062722387998495,25,20,20,25,20,45
C64_15224,C24_0,C6_0,1546669774.8,seg2,False,362.1246061560303,0.8720538317979896,0.4297846943603969,1.0,7.887568036110099,25,20,20,25,20,45
C64_15214,C24_0,C6_0,1546669885.8,seg2,False,311.4473934526264,0.6962414620960771,0.44310753274718084,1.0,6.617876744243485,25,20,20,25,20,45
C64_15205,C24_0,C6_0,1546670525.1,seg2,False,188.3707745214217,0.2354861739366986,0.4327264648066567,1.0,3.534255863120327,25,10,20,25,20,45
C64_15206,C24_0,C6_0,1546670642.1,seg2,False,132.95322347762186,0.148899106542474,0.41853509689344753,1.0,2.145797851652779,15,0,20,20,20,35
C64_15204,C24_0,C6_0,1546670759.2,seg2,False,285.00826201911315,0.6045172708428738,0.42783420559091884,1.0,5.955458012926919,25,20,20,25,20,45
C64_15203,C24_0,C6_0,1546670873.2,seg2,False,186.31002931712263,0.2272905789054709,0.41780702425664645,1.0,3.4826249603718287,25,10,20,25,20,45
